Event id,Event name,Taxon,Type,Level-Placed
2449,F_Pseudoreteograptus insectiformis,Pseudoreteograptus insectiformis,0,7226.7018
4567,L_Macropyge pinguis,Macropyge pinguis,1,7226.7018
1382,F_Korenograptus longus,Korenograptus longus,0,7229.1854
4911,L_Orthograptus lonchoformis,Orthograptus lonchoformis,1,7229.1943
1221,F_Hirsutograptus comantis,Hirsutograptus comantis,0,7229.2528
1115,F_Glyptograptus lunshanensis,Glyptograptus lunshanensis,0,7229.4032
4813,L_Normalograptus imperfectus,Normalograptus imperfectus,1,7229.4032
839,F_Dimorphograptus swanstoni,Dimorphograptus swanstoni,0,7229.4985
2885,F_Troedssonia subquadrata,Troedssonia subquadrata,0,7232.1366
5871,L_Troedssonia subquadrata,Troedssonia subquadrata,1,7232.1431
1556,F_Longiscula guizhouensis,Longiscula guizhouensis,0,7237.1078
5963,L_Yuepingioides parallelus,Yuepingioides parallelus,1,7237.1078
4368,L_Korenograptus longus,Korenograptus longus,1,7238.535
426,F_Climacograptus looi,Climacograptus looi,0,7240.0345
1386,F_Korenoograptus angustifolius longus,Korenoograptus angustifolius longus,0,7240.0704
4209,L_Hirsutograptus jinyangensis,Hirsutograptus jinyangensis,1,7240.3489
444,F_Climacograptus superstes,Climacograptus superstes,0,7240.5624
2571,F_Rhaphidograptus toernquisti,Rhaphidograptus toernquisti,0,7240.5624
5734,L_Sudburigraptus similaris,Sudburigraptus similaris,1,7240.5624
2412,F_Pseudoclimacograptus retroversus,Pseudoclimacograptus retroversus,0,7240.6777
838,F_Dimorphograptus minutus,Dimorphograptus minutus,0,7240.757
204,F_Atavograptus gracilis,Atavograptus gracilis,0,7241.5721
2300,F_Proconodontus primitivus,Proconodontus primitivus,0,7241.5721
1828,F_Normalograptus lubricus,Normalograptus lubricus,0,7241.6887
2170,F_Petalolithus tenuis,Petalolithus tenuis,0,7241.9615
722,F_Dictyonema cucurbitinum,Dictyonema cucurbitinum,0,7244.2267
2069,F_Paraorthograptus ensiformis,Paraorthograptus ensiformis,0,7244.2267
863,F_Diplograptus tcherskyi,Diplograptus tcherskyi,0,7244.2938
1129,F_Glyptograptus tamariscus distans,Glyptograptus tamariscus distans,0,7244.2938
4206,L_Hirsutograptus angustifolius,Hirsutograptus angustifolius,1,7244.2938
465,F_Climacograptus yangtzeensis,Climacograptus yangtzeensis,0,7247.7022
5303,L_Prooneotodus rotundatus,Prooneotodus rotundatus,1,7247.7086
2259,F_Pristiograptus sandersoni,Pristiograptus sandersoni,0,7247.8588
1937,F_Orthograptus yangjiaolingensis,Orthograptus yangjiaolingensis,0,7247.9049
312,F_Bulmanograptus macilentus,Bulmanograptus macilentus,0,7248.0081
3412,L_Climacograptus looi,Climacograptus looi,1,7248.0081
69,F_Akidograptus macilentus,Akidograptus macilentus,0,7248.114
4923,L_Orthograptus yangjiaolingensis,Orthograptus yangjiaolingensis,1,7248.114
447,F_Climacograptus tamariscoides,Climacograptus tamariscoides,0,7248.8077
836,F_Dimorphograptus longicaudatus,Dimorphograptus longicaudatus,0,7248.8417
2256,F_Pristiograptus leptotheca,Pristiograptus leptotheca,0,7248.8417
5523,L_Rectograptus uniformis,Rectograptus uniformis,1,7249.232
4180,L_Hedrograptus janischewskyi,Hedrograptus janischewskyi,1,7249.2367
4365,L_Korenograptus angustifolius,Korenograptus angustifolius,1,7256.8589
4596,L_Metabolograptus caudatus,Metabolograptus caudatus,1,7258.4086
4083,L_Glyptograptus chongqingensis,Glyptograptus chongqingensis,1,7259.0008
4905,L_Orthograptus guizhouensis,Orthograptus guizhouensis,1,7259.0008
1763,F_Neodiplograptus diminutus apographon,Neodiplograptus diminutus apographon,0,7259.2928
2070,F_Paraorthograptus exiguus,Paraorthograptus exiguus,0,7259.2928
3055,L_Akidograptus macilentus,Akidograptus macilentus,1,7259.2928
2077,F_Paraorthograptus siluricus,Paraorthograptus siluricus,0,7259.3898
1105,F_Glyptograptus gnomus,Glyptograptus gnomus,0,7259.5515
5286,L_Proconodontus primitivus,Proconodontus primitivus,1,7259.5515
5056,L_Paraorthograptus exiguus,Paraorthograptus exiguus,1,7259.8462
1107,F_Glyptograptus grandis,Glyptograptus grandis,0,7262.6579
2074,F_Paraorthograptus ningguoensis,Paraorthograptus ningguoensis,0,7262.6579
4542,L_Longiscula guizhouensis,Longiscula guizhouensis,1,7262.6579
1227,F_Hirsutograptus villosus,Hirsutograptus villosus,0,7262.9682
4808,L_Normalograptus avitus,Normalograptus avitus,1,7269.1395
5063,L_Paraorthograptus siluricus,Paraorthograptus siluricus,1,7269.1395
2062,F_Paramplexograptus wuningensis,Paramplexograptus wuningensis,0,7269.215
3054,L_Akidograptus latus,Akidograptus latus,1,7269.215
3424,L_Climacograptus radicatus,Climacograptus radicatus,1,7269.215
4831,L_Normalograptus tianbaensis,Normalograptus tianbaensis,1,7269.358
2045,F_Parakidograptus praematurus,Parakidograptus praematurus,0,7269.8913
4125,L_Glyptograptus zhui,Glyptograptus zhui,1,7269.9294
5060,L_Paraorthograptus ningguoensis,Paraorthograptus ningguoensis,1,7270.0839
837,F_Dimorphograptus malayensis,Dimorphograptus malayensis,0,7271.2946
4208,L_Hirsutograptus jideliensis,Hirsutograptus jideliensis,1,7271.2946
4812,L_Normalograptus gracilis,Normalograptus gracilis,1,7272.9021
1619,F_Metaclimacograptus robustus,Metaclimacograptus robustus,0,7273.2988
5031,L_Parakidograptus praematurus,Parakidograptus praematurus,1,7273.2988
4752,L_Neodiplograptus guantangyuanensis,Neodiplograptus guantangyuanensis,1,7273.3203
4747,L_Neodiplograptus bicaudatus,Neodiplograptus bicaudatus,1,7276.2671
4833,L_Normalograptus trifilis,Normalograptus trifilis,1,7277.2829
856,F_Diplograptus modestus tenuis,Diplograptus modestus tenuis,0,7278.1804
4372,L_Korenoograptus angustifolius longus,Korenoograptus angustifolius longus,1,7278.1804
5047,L_Paramplexograptus paucispinus,Paramplexograptus paucispinus,1,7278.1804
3192,L_Atavograptus primitivus,Atavograptus primitivus,1,7278.8325
4213,L_Hirsutograptus villosus,Hirsutograptus villosus,1,7281.1818
4834,L_Normalograptus ugurensis,Normalograptus ugurensis,1,7281.1818
4757,L_Neodiplograptus shanchongensis,Neodiplograptus shanchongensis,1,7281.4772
4804,L_Normalograptus acceptus,Normalograptus acceptus,1,7282.5269
5046,L_Paramplexograptus madernii,Paramplexograptus madernii,1,7282.5269
4370,L_Korenograptus pseudotamariscus,Korenograptus pseudotamariscus,1,7282.7082
3850,L_Diplograptus uniformis,Diplograptus uniformis,1,7284.4296
4807,L_Normalograptus anjiensis,Normalograptus anjiensis,1,7286.9237
299,F_Berkutaspis sinensis,Berkutaspis sinensis,0,7287.0582
1128,F_Glyptograptus tamariscus angulatus,Glyptograptus tamariscus angulatus,0,7287.0582
1772,F_Neodiplograptus thuringiacus,Neodiplograptus thuringiacus,0,7288.551
1918,F_Orthograptus fimbriatus,Orthograptus fimbriatus,0,7289.3165
4107,L_Glyptograptus shitaiensis,Glyptograptus shitaiensis,1,7289.4106
4904,L_Orthograptus fimbriatus,Orthograptus fimbriatus,1,7289.5635
3421,L_Climacograptus pseudonormalis,Climacograptus pseudonormalis,1,7290.8325
4114,L_Glyptograptus tamariscus angulatus,Glyptograptus tamariscus angulatus,1,7290.8325
1765,F_Neodiplograptus forticaudatus,Neodiplograptus forticaudatus,0,7291.1441
4888,L_Orthograptus apiculatus,Orthograptus apiculatus,1,7293.4516
2886,F_Troedssonia wimani,Troedssonia wimani,0,7301.399
3052,L_Akidograptus ascensus,Akidograptus ascensus,1,7301.399
3708,L_Dictyonema cucurbitinum,Dictyonema cucurbitinum,1,7301.399
2418,F_Pseudoclimacograptus tongziensis,Pseudoclimacograptus tongziensis,0,7301.5133
3823,L_Dimorphograptus malayensis,Dimorphograptus malayensis,1,7301.5133
857,F_Diplograptus mucroterminatus,Diplograptus mucroterminatus,0,7301.5206
1253,F_Hospes ciliensis,Hospes ciliensis,0,7301.5206
3839,L_Diplograptus longiformis,Diplograptus longiformis,1,7301.5206
4212,L_Hirsutograptus tenuis,Hirsutograptus tenuis,1,7301.5206
4814,L_Normalograptus lubricus,Normalograptus lubricus,1,7301.5206
588,F_Cystograptus ancestralis,Cystograptus ancestralis,0,7301.7696
1912,F_Orthograptus eberleini,Orthograptus eberleini,0,7302.5124
1360,F_Karataspis chinensis,Karataspis chinensis,0,7303.633
4099,L_Glyptograptus lanpherei,Glyptograptus lanpherei,1,7303.633
4913,L_Orthograptus maximus,Orthograptus maximus,1,7304.1548
342,F_Ceriaster columelatus,Ceriaster columelatus,0,7304.1759
4353,L_Ketyna zhejiangensis,Ketyna zhejiangensis,1,7304.1834
202,F_Atavograptus atavus,Atavograptus atavus,0,7309.8031
3285,L_Berkutaspis sinensis,Berkutaspis sinensis,1,7314.0918
3965,L_Euloma taoyuanense,Euloma taoyuanense,1,7314.0918
4756,L_Neodiplograptus parajanus,Neodiplograptus parajanus,1,7314.0918
15,F_Acaroceras endogastrum,Acaroceras endogastrum,0,7314.8015
2010,F_Paraconchidium shiqianensis,Paraconchidium shiqianensis,0,7314.8015
4105,L_Glyptograptus robustus,Glyptograptus robustus,1,7315.7575
4995,L_Paraclimacograptus innotatus,Paraclimacograptus innotatus,1,7315.7575
4601,L_Metabolograptus parvulus,Metabolograptus parvulus,1,7316.1508
4605,L_Metaclimacograptus robustus,Metaclimacograptus robustus,1,7316.2677
4836,L_Normalograptus wangjiawanensis,Normalograptus wangjiawanensis,1,7316.2755
3587,L_Dalmanitina guizhouensis,Dalmanitina guizhouensis,1,7320.7945
3574,L_Cystograptus ancestralis,Cystograptus ancestralis,1,7320.912
4346,L_Karataspis chinensis,Karataspis chinensis,1,7320.912
4829,L_Normalograptus targuii,Normalograptus targuii,1,7321.2352
917,F_Ectenolites abnormis,Ectenolites abnormis,0,7322.6351
918,F_Ectenolites sinensis,Ectenolites sinensis,0,7322.6351
3053,L_Akidograptus cuneatus,Akidograptus cuneatus,1,7322.6351
4239,L_Hospes ciliensis,Hospes ciliensis,1,7322.6351
4604,L_Metaclimacograptus pictus,Metaclimacograptus pictus,1,7322.6351
4825,L_Normalograptus pseudotamariscus,Normalograptus pseudotamariscus,1,7322.6351
2999,L_Acaroceras densum,Acaroceras densum,1,7322.998
3001,L_Acaroceras endogastrum,Acaroceras endogastrum,1,7322.998
4753,L_Neodiplograptus guizhouensis,Neodiplograptus guizhouensis,1,7322.998
4749,L_Neodiplograptus diminutus apographon,Neodiplograptus diminutus apographon,1,7323.3245
828,F_Dimorphograptus confertus,Dimorphograptus confertus,0,7323.7192
3000,L_Acaroceras duibianense,Acaroceras duibianense,1,7323.7192
3894,L_Duibianaspis typicalis,Duibianaspis typicalis,1,7324.1134
4207,L_Hirsutograptus comantis,Hirsutograptus comantis,1,7324.1134
4210,L_Hirsutograptus similaris,Hirsutograptus similaris,1,7324.1134
4565,L_Macropyge flexa,Macropyge flexa,1,7324.1134
4211,L_Hirsutograptus sinitzini,Hirsutograptus sinitzini,1,7328.1888
3822,L_Dimorphograptus longicaudatus,Dimorphograptus longicaudatus,1,7332.8758
1698,F_Monoclimacis yanshanensis,Monoclimacis yanshanensis,0,7332.9318
1691,F_Monoclimacis lunata hexianensis,Monoclimacis lunata hexianensis,0,7333.0702
3342,L_Charchaqia norini,Charchaqia norini,1,7334.7389
430,F_Climacograptus nebula,Climacograptus nebula,0,7334.7445
3903,L_Ectenolites abnormis,Ectenolites abnormis,1,7334.7445
313,F_Bulmanograptus nankingensis,Bulmanograptus nankingensis,0,7334.8813
3433,L_Climacograptus tamariscoides,Climacograptus tamariscoides,1,7335.258
3842,L_Diplograptus modestus tenuis,Diplograptus modestus tenuis,1,7335.258
3904,L_Ectenolites sinensis,Ectenolites sinensis,1,7335.258
5555,L_Rhaphidograptus extenuatus,Rhaphidograptus extenuatus,1,7335.4831
2225,F_Plicatolina kindlei,Plicatolina kindlei,0,7335.7566
2224,F_Plicatolina changshanensis,Plicatolina changshanensis,0,7336.019
2226,F_Plicatolina xiyangshanensis,Plicatolina xiyangshanensis,0,7336.5269
311,F_Bulmanograptus confertus acuminatus,Bulmanograptus confertus acuminatus,0,7336.8989
5212,L_Plicatolina xiyangshanensis,Plicatolina xiyangshanensis,1,7336.8989
832,F_Dimorphograptus erectus,Dimorphograptus erectus,0,7338.2407
2235,F_Pribylograptus argutus,Pribylograptus argutus,0,7338.2407
835,F_Dimorphograptus hunanensis,Dimorphograptus hunanensis,0,7338.3097
2247,F_Pristiograptus elegans,Pristiograptus elegans,0,7338.3097
3821,L_Dimorphograptus hunanensis,Dimorphograptus hunanensis,1,7338.4212
1292,F_Hysterolenus asiaticus,Hysterolenus asiaticus,0,7340.3738
2236,F_Pribylograptus incommodus,Pribylograptus incommodus,0,7340.3762
833,F_Dimorphograptus guanyinqiaoensis,Dimorphograptus guanyinqiaoensis,0,7340.3798
3844,L_Diplograptus qijiangensis,Diplograptus qijiangensis,1,7340.381
4240,L_Hospes guizhouensis,Hospes guizhouensis,1,7340.7198
2455,F_Pseudorthograptus mutabilis,Pseudorthograptus mutabilis,0,7340.7372
831,F_Dimorphograptus elongatus,Dimorphograptus elongatus,0,7341.2864
4898,L_Orthograptus eberleini,Orthograptus eberleini,1,7341.2864
2030,F_Paradiversograptus runcinatus,Paradiversograptus runcinatus,0,7341.9493
3299,L_Bulmanograptus nankingensis,Bulmanograptus nankingensis,1,7342.2772
686,F_Diceratopyge mobergi,Diceratopyge mobergi,0,7342.4539
1278,F_Huttagraptus acinaces,Huttagraptus acinaces,0,7342.4539
2303,F_Proconodontus tricarinatus,Proconodontus tricarinatus,0,7344.0989
344,F_Chabatoceras ciliense,Chabatoceras ciliense,0,7344.2579
390,F_Cilioceras exogastrum,Cilioceras exogastrum,0,7344.2579
830,F_Dimorphograptus confertus swanstoni,Dimorphograptus confertus swanstoni,0,7347.1607
1262,F_Huaiheceras hunanense,Huaiheceras hunanense,0,7347.1607
2002,F_Parabolinella ocellata,Parabolinella ocellata,0,7347.4185
3825,L_Dimorphograptus swanstoni,Dimorphograptus swanstoni,1,7347.4185
4798,L_Niobella chui,Niobella chui,1,7372.6364
3814,L_Dimorphograptus confertus,Dimorphograptus confertus,1,7372.8069
2433,F_Pseudoperonopsis orientalis,Pseudoperonopsis orientalis,0,7372.8149
4025,L_Furnishina furnishi,Furnishina furnishi,1,7372.8149
4563,L_Macropyge carinata,Macropyge carinata,1,7375.7466
5289,L_Proconodontus tricarinatus,Proconodontus tricarinatus,1,7375.7466
1138,F_Glyptograptus yichangensis,Glyptograptus yichangensis,0,7376.1879
5210,L_Plicatolina changshanensis,Plicatolina changshanensis,1,7376.1879
5351,L_Pseudagnostus communis,Pseudagnostus communis,1,7376.1879
5211,L_Plicatolina kindlei,Plicatolina kindlei,1,7378.0723
5164,L_Phakelodus tenuis,Phakelodus tenuis,1,7379.9085
4093,L_Glyptograptus grandis,Glyptograptus grandis,1,7380.0948
4248,L_Huaiheceras hunanense,Huaiheceras hunanense,1,7380.0948
3330,L_Chabatoceras ciliense,Chabatoceras ciliense,1,7380.3052
4554,L_Lotagnostus hedini,Lotagnostus hedini,1,7380.3052
3817,L_Dimorphograptus elongatus,Dimorphograptus elongatus,1,7381.0451
2251,F_Pristiograptus hisingeri,Pristiograptus hisingeri,0,7381.5506
5419,L_Pseudoperonopsis orientalis,Pseudoperonopsis orientalis,1,7381.5506
2261,F_Pristiograptus spiculiformis,Pristiograptus spiculiformis,0,7381.5748
3672,L_Diceratopyge mobergi,Diceratopyge mobergi,1,7381.5816
100,F_Amplexograptus exiguus,Amplexograptus exiguus,0,7381.599
4278,L_Hysterolenus asiaticus,Hysterolenus asiaticus,1,7382.6739
3086,L_Amplexograptus exiguus,Amplexograptus exiguus,1,7382.8256
4988,L_Parabolinella ocellata,Parabolinella ocellata,1,7382.8256
2246,F_Pristiograptus concinnus,Pristiograptus concinnus,0,7385.288
519,F_Coronograptus gregarius,Coronograptus gregarius,0,7386.1334
852,F_Diplograptus guichiensis,Diplograptus guichiensis,0,7387.9052
4751,L_Neodiplograptus forticaudatus,Neodiplograptus forticaudatus,1,7387.9052
3298,L_Bulmanograptus macilentus,Bulmanograptus macilentus,1,7387.9157
3824,L_Dimorphograptus minutus,Dimorphograptus minutus,1,7388.1423
3819,L_Dimorphograptus guanyinqiaoensis,Dimorphograptus guanyinqiaoensis,1,7388.143
3818,L_Dimorphograptus erectus,Dimorphograptus erectus,1,7389.2896
485,F_Conochitina elongata,Conochitina elongata,0,7390.7802
834,F_Dimorphograptus guichiensis,Dimorphograptus guichiensis,0,7390.7802
1135,F_Glyptograptus tortithecatus,Glyptograptus tortithecatus,0,7390.7802
3376,L_Cilioceras exogastrum,Cilioceras exogastrum,1,7390.7802
3962,L_Euloma (Miaeuloma) subquadrata,Euloma (Miaeuloma) subquadrata,1,7393.4181
205,F_Atavograptus kueichihensis,Atavograptus kueichihensis,0,7393.4218
1844,F_Normalograptus tcherskyi,Normalograptus tcherskyi,0,7395.4239
860,F_Diplograptus rectograptoides,Diplograptus rectograptoides,0,7395.7712
1701,F_Monograptus arciformis,Monograptus arciformis,0,7395.7712
488,F_Conochitina iklaensis,Conochitina iklaensis,0,7396.1283
484,F_Conochitina edjelensis,Conochitina edjelensis,0,7396.2352
2250,F_Pristiograptus hipposideros,Pristiograptus hipposideros,0,7396.363
441,F_Climacograptus similis,Climacograptus similis,0,7396.5694
1705,F_Monograptus clematis latus,Monograptus clematis latus,0,7396.5694
2244,F_Pristiograptus annellus,Pristiograptus annellus,0,7396.5694
2255,F_Pristiograptus leei,Pristiograptus leei,0,7397.0671
2405,F_Pseudoclimacograptus enshiensis,Pseudoclimacograptus enshiensis,0,7397.5046
3189,L_Atavograptus curvus,Atavograptus curvus,1,7397.5087
456,F_Climacograptus tianbaensis,Climacograptus tianbaensis,0,7397.7138
2511,F_Rastrites cirratus,Rastrites cirratus,0,7397.8978
518,F_Coronograptus cyphus orientalis,Coronograptus cyphus orientalis,0,7399.2567
3442,L_Climacograptus tianbaensis,Climacograptus tianbaensis,1,7399.2881
2148,F_Pernerograptus revolutus austerus,Pernerograptus revolutus austerus,0,7399.5811
5441,L_Pseudorthograptus mutabilis,Pseudorthograptus mutabilis,1,7400.2688
851,F_Diplograptus elegans,Diplograptus elegans,0,7400.422
3838,L_Diplograptus guichiensis,Diplograptus guichiensis,1,7400.4742
1710,F_Monograptus gemmatus,Monograptus gemmatus,0,7406.21
3430,L_Climacograptus superstes,Climacograptus superstes,1,7406.2178
2161,F_Petalolithus minor,Petalolithus minor,0,7407.3163
4746,L_Neodiplograptus anhuiensis,Neodiplograptus anhuiensis,1,7407.3163
2839,F_Torquigraptus involutus,Torquigraptus involutus,0,7407.4506
1686,F_Monoclimacis fornicala,Monoclimacis fornicala,0,7407.6229
2147,F_Pernerograptus revolutus,Pernerograptus revolutus,0,7408.7953
4830,L_Normalograptus tcherskyi,Normalograptus tcherskyi,1,7410.5938
620,F_Demirastrites triangulatus,Demirastrites triangulatus,0,7410.8805
1702,F_Monograptus arciformis nanzhengensis,Monograptus arciformis nanzhengensis,0,7411.0571
1871,F_Oktavites communis,Oktavites communis,0,7411.5204
3846,L_Diplograptus rectograptoides,Diplograptus rectograptoides,1,7411.5483
4688,L_Monograptus arciformis nanzhengensis,Monograptus arciformis nanzhengensis,1,7411.5483
2519,F_Rastrites peregrinus,Rastrites peregrinus,0,7417.7006
4121,L_Glyptograptus tortithecatus,Glyptograptus tortithecatus,1,7417.7565
2709,F_Stavrites rossicus,Stavrites rossicus,0,7418.1131
2702,F_Spirograptus mirus,Spirograptus mirus,0,7418.2469
2837,F_Torquigraptus denticulatus,Torquigraptus denticulatus,0,7418.2469
5688,L_Spirograptus mirus,Spirograptus mirus,1,7418.3286
327,F_Campograptus millepeda,Campograptus millepeda,0,7418.5437
1704,F_Monograptus changyangensis,Monograptus changyangensis,0,7418.5506
2156,F_Petalolithus clavatus,Petalolithus clavatus,0,7419.2659
2510,F_Rastrites approximatus,Rastrites approximatus,0,7419.4282
2514,F_Rastrites hybridus,Rastrites hybridus,0,7419.8206
1693,F_Monoclimacis similis,Monoclimacis similis,0,7419.8287
3834,L_Diplograptus bifurcus,Diplograptus bifurcus,1,7419.8287
3836,L_Diplograptus diminutus,Diplograptus diminutus,1,7419.8287
4087,L_Glyptograptus enodis latus,Glyptograptus enodis latus,1,7419.8287
2432,F_Pseudopernerograptus revolutus,Pseudopernerograptus revolutus,0,7419.8447
2840,F_Torquigraptus planus,Torquigraptus planus,0,7419.8447
1872,F_Oktavites communis juvenis,Oktavites communis juvenis,0,7419.8517
2165,F_Petalolithus ovatus,Petalolithus ovatus,0,7419.8517
2518,F_Rastrites norilskensis,Rastrites norilskensis,0,7419.8517
1535,F_Lituigraptus rastrum,Lituigraptus rastrum,0,7419.9821
1534,F_Lituigraptus glomeratus,Lituigraptus glomeratus,0,7419.9939
2838,F_Torquigraptus dextrorsus,Torquigraptus dextrorsus,0,7420.0994
3843,L_Diplograptus mucroterminatus,Diplograptus mucroterminatus,1,7420.0994
1694,F_Monoclimacis sinicus,Monoclimacis sinicus,0,7420.9373
2166,F_Petalolithus palmeus,Petalolithus palmeus,0,7420.9373
2521,F_Rastrites phleoides,Rastrites phleoides,0,7421.1946
2159,F_Petalolithus folium,Petalolithus folium,0,7421.3092
2258,F_Pristiograptus regularis,Pristiograptus regularis,0,7421.6974
2168,F_Petalolithus palmeus latus,Petalolithus palmeus latus,0,7422.2771
2263,F_Pristiograptus tenuis,Pristiograptus tenuis,0,7422.2771
4677,L_Monoclimacis lunata hexianensis,Monoclimacis lunata hexianensis,1,7422.2771
2513,F_Rastrites distans bellulus,Rastrites distans bellulus,0,7422.4575
2719,F_Stimulograptus sedgwickii,Stimulograptus sedgwickii,0,7422.4575
2727,F_Streptograptus lobiferus,Streptograptus lobiferus,0,7422.4575
2056,F_Paramonoclimacis typicalis,Paramonoclimacis typicalis,0,7422.4863
2520,F_Rastrites peregrinus socialis,Rastrites peregrinus socialis,0,7422.4863
2532,F_Rectograptus regularis,Rectograptus regularis,0,7422.4863
2516,F_Rastrites longispinus longispinus,Rastrites longispinus longispinus,0,7422.9933
2157,F_Petalolithus dubovikovi,Petalolithus dubovikovi,0,7432.7577
3127,L_Anticostia fastigata,Anticostia fastigata,1,7432.7577
3427,L_Climacograptus similis,Climacograptus similis,1,7432.7577
5030,L_Parakidograptus acuminatus,Parakidograptus acuminatus,1,7432.7577
3575,L_Cystograptus penna,Cystograptus penna,1,7432.795
1707,F_Monograptus delicatulus,Monograptus delicatulus,0,7432.9636
2445,F_Pseudoplegmatograptus minutus,Pseudoplegmatograptus minutus,0,7432.9636
4106,L_Glyptograptus serratus,Glyptograptus serratus,1,7433.1973
4091,L_Glyptograptus gnomus,Glyptograptus gnomus,1,7433.5771
4818,L_Normalograptus mirnyensis,Normalograptus mirnyensis,1,7435.6531
2729,F_Streptograptus nankingensis,Streptograptus nankingensis,0,7435.7038
1692,F_Monoclimacis malaka,Monoclimacis malaka,0,7435.9911
2158,F_Petalolithus elongatus,Petalolithus elongatus,0,7435.9911
3085,L_Amplexograptus elegans,Amplexograptus elegans,1,7436.1199
3297,L_Bulmanograptus confertus acuminatus,Bulmanograptus confertus acuminatus,1,7436.3483
2407,F_Pseudoclimacograptus guizhouensis,Pseudoclimacograptus guizhouensis,0,7438.8463
5048,L_Paramplexograptus wuningensis,Paramplexograptus wuningensis,1,7438.8463
1680,F_Monoclimacis chengkouensis,Monoclimacis chengkouensis,0,7438.9635
3820,L_Dimorphograptus guichiensis,Dimorphograptus guichiensis,1,7438.9635
2260,F_Pristiograptus semicirculatus,Pristiograptus semicirculatus,0,7439.1146
4599,L_Metabolograptus guizhouensis,Metabolograptus guizhouensis,1,7439.1146
5055,L_Paraorthograptus ensiformis,Paraorthograptus ensiformis,1,7439.1146
4684,L_Monoclimacis yanshanensis,Monoclimacis yanshanensis,1,7439.8761
3815,L_Dimorphograptus confertus nankingensis,Dimorphograptus confertus nankingensis,1,7441.7653
4823,L_Normalograptus normalis brenansi,Normalograptus normalis brenansi,1,7441.7653
5230,L_Pristiograptus annellus,Pristiograptus annellus,1,7441.899
207,F_Atavograptus strachani,Atavograptus strachani,0,7442.1015
2243,F_Pristiograptus aduncatus,Pristiograptus aduncatus,0,7442.3239
2245,F_Pristiograptus changyangensis,Pristiograptus changyangensis,0,7442.3239
2731,F_Streptograptus sartorius,Streptograptus sartorius,0,7442.3239
5236,L_Pristiograptus hipposideros,Pristiograptus hipposideros,1,7442.7769
5715,L_Streptograptus nankingensis,Streptograptus nankingensis,1,7442.7769
1873,F_Oktavites communis rostratus,Oktavites communis rostratus,0,7458.5846
4672,L_Monoclimacis fornicala,Monoclimacis fornicala,1,7458.5846
4806,L_Normalograptus angustus,Normalograptus angustus,1,7458.5846
3816,L_Dimorphograptus confertus swanstoni,Dimorphograptus confertus swanstoni,1,7458.8583
2446,F_Pseudoplegmatograptus obesus,Pseudoplegmatograptus obesus,0,7459.2482
3193,L_Atavograptus strachani,Atavograptus strachani,1,7459.2482
4805,L_Normalograptus ajjeri,Normalograptus ajjeri,1,7460.74
4367,L_Korenograptus laciniosus,Korenograptus laciniosus,1,7466.5616
4824,L_Normalograptus premedius,Normalograptus premedius,1,7467.531
2453,F_Pseudorthograptus (Dimorphograptoides) physophora,Pseudorthograptus (Dimorphograptoides) physophora,0,7467.7029
5439,L_Pseudorthograptus (Dimorphograptoides) physophora,Pseudorthograptus (Dimorphograptoides) physophora,1,7469.1964
1684,F_Monoclimacis falcata,Monoclimacis falcata,0,7469.2076
4826,L_Normalograptus rectangularis,Normalograptus rectangularis,1,7476.0797
3504,L_Coronograptus cyphus orientalis,Coronograptus cyphus orientalis,1,7478.064
4815,L_Normalograptus medius,Normalograptus medius,1,7483.31
5245,L_Pristiograptus sandersoni,Pristiograptus sandersoni,1,7484.4386
1875,F_Oktavites elongatus,Oktavites elongatus,0,7484.4811
2526,F_Rectograptus guizhouensis,Rectograptus guizhouensis,0,7484.4831
4861,L_Oktavites elongatus,Oktavites elongatus,1,7484.4831
5143,L_Petalolithus dubovikovi,Petalolithus dubovikovi,1,7484.4831
2426,F_Pseudoglyptograptus retroversus,Pseudoglyptograptus retroversus,0,7495.4293
3409,L_Climacograptus linearis,Climacograptus linearis,1,7495.4293
3576,L_Cystograptus vesiculosus,Cystograptus vesiculosus,1,7495.4293
1404,F_Lagarograptus inexpeditus,Lagarograptus inexpeditus,0,7498.6405
4676,L_Monoclimacis lunata,Monoclimacis lunata,1,7498.6405
2512,F_Rastrites distans,Rastrites distans,0,7499.5898
2143,F_Pernerograptus argenteus cygneus,Pernerograptus argenteus cygneus,0,7499.6475
2146,F_Pernerograptus qijiangensis,Pernerograptus qijiangensis,0,7499.6475
2252,F_Pristiograptus jaculum,Pristiograptus jaculum,0,7499.6475
2701,F_Spirograptus guerichi,Spirograptus guerichi,0,7501.1437
1533,F_Lituigraptus convolutus,Lituigraptus convolutus,0,7502.2457
3191,L_Atavograptus kueichihensis,Atavograptus kueichihensis,1,7502.2515
3313,L_Campograptus millepeda,Campograptus millepeda,1,7502.2515
5242,L_Pristiograptus leptotheca,Pristiograptus leptotheca,1,7502.2515
340,F_Cephalograptus tubulariformis,Cephalograptus tubulariformis,0,7502.3861
2836,F_Torquigraptus decipiens,Torquigraptus decipiens,0,7509.9055
4690,L_Monograptus changyangensis,Monograptus changyangensis,1,7510.1842
2718,F_Stimulograptus halli,Stimulograptus halli,0,7511.9727
2517,F_Rastrites maximus,Rastrites maximus,0,7515.7145
2730,F_Streptograptus plumosus,Streptograptus plumosus,0,7516.1359
1126,F_Glyptograptus supernus,Glyptograptus supernus,0,7516.1415
